City,Date,CO,NH3,NO2,AQI,AQI_Bucket
Thiruvananthapuram,2019-10-30,0.76,1.3,2.55,68.0,Satisfactory
Thiruvananthapuram,2019-10-31,0.82,1.3,2.88,61.0,Satisfactory
Thiruvananthapuram,2019-11-01,1.03,1.46,4.03,62.0,Satisfactory
Thiruvananthapuram,2019-11-02,1.04,1.55,3.87,69.0,Satisfactory
Thiruvananthapuram,2019-11-03,0.95,1.42,2.6,60.0,Satisfactory
Thiruvananthapuram,2019-11-04,0.92,1.6,2.92,59.0,Satisfactory
Thiruvananthapuram,2019-11-05,1.09,1.77,3.85,66.0,Satisfactory
Thiruvananthapuram,2019-11-06,1.1,1.97,3.98,67.0,Satisfactory
Thiruvananthapuram,2019-11-07,0.95,2.09,3.18,65.0,Satisfactory
Thiruvananthapuram,2019-11-08,1.08,2.61,3.47,65.0,Satisfactory
Thiruvananthapuram,2019-11-09,1.01,2.47,2.51,64.0,Satisfactory
Thiruvananthapuram,2019-11-10,1.02,2.38,2.16,63.0,Satisfactory
Thiruvananthapuram,2019-11-11,1.12,3.16,3.25,69.0,Satisfactory
Thiruvananthapuram,2019-11-12,1.26,4.71,4.56,71.0,Satisfactory
Thiruvananthapuram,2019-11-13,1.83,4.29,5.78,95.0,Satisfactory
Thiruvananthapuram,2019-11-14,3.71,3.38,5.87,136.0,Moderate
Thiruvananthapuram,2019-11-15,2.03,3.43,4.16,111.0,Moderate
Thiruvananthapuram,2019-11-16,4.11,2.77,3.55,156.0,Moderate
Thiruvananthapuram,2019-11-17,0.83,2.85,2.59,61.0,Satisfactory
Thiruvananthapuram,2019-11-18,1.06,2.67,4.45,67.0,Satisfactory
Thiruvananthapuram,2019-11-19,1.08,5.04,14.47,72.0,Satisfactory
Thiruvananthapuram,2019-11-20,1.01,12.84,17.41,80.0,Satisfactory
Thiruvananthapuram,2019-11-21,1.09,11.54,21.11,71.0,Satisfactory
Thiruvananthapuram,2019-11-22,1.12,11.82,21.44,76.0,Satisfactory
Thiruvananthapuram,2019-11-23,1.5,11.04,23.24,91.0,Satisfactory
Thiruvananthapuram,2019-11-24,1.13,11.36,18.38,83.0,Satisfactory
Thiruvananthapuram,2019-11-25,1.24,10.05,20.14,76.0,Satisfactory
Thiruvananthapuram,2019-11-26,1.32,11.06,26.13,93.0,Satisfactory
Thiruvananthapuram,2019-11-27,1.3,11.69,24.52,83.0,Satisfactory
Thiruvananthapuram,2019-11-28,1.2,10.36,21.22,80.0,Satisfactory
Thiruvananthapuram,2019-11-29,1.29,10.26,21.72,82.0,Satisfactory
Thiruvananthapuram,2019-11-30,1.1,7.95,20.93,73.0,Satisfactory
Thiruvananthapuram,2019-12-01,0.8,8.1,9.46,61.0,Satisfactory
Thiruvananthapuram,2019-12-02,1.12,8.71,16.98,72.0,Satisfactory
Thiruvananthapuram,2019-12-03,1.63,7.4,24.3,90.0,Satisfactory
Thiruvananthapuram,2019-12-04,1.47,8.48,23.43,96.0,Satisfactory
Thiruvananthapuram,2019-12-05,1.2,9.35,17.64,88.0,Satisfactory
Thiruvananthapuram,2019-12-06,1.14,10.18,18.07,90.0,Satisfactory
Thiruvananthapuram,2019-12-07,1.34,10.57,21.04,90.0,Satisfactory
Thiruvananthapuram,2019-12-08,1.16,9.93,14.82,76.0,Satisfactory
Thiruvananthapuram,2019-12-09,1.33,9.65,24.86,79.0,Satisfactory
Thiruvananthapuram,2019-12-10,1.33,11.18,23.66,88.0,Satisfactory
Thiruvananthapuram,2019-12-11,1.4,11.78,24.62,91.0,Satisfactory
Thiruvananthapuram,2019-12-12,1.4,11.67,23.7,87.0,Satisfactory
Thiruvananthapuram,2019-12-13,1.44,11.86,21.3,91.0,Satisfactory
Thiruvananthapuram,2019-12-14,1.3,9.53,14.27,78.0,Satisfactory
Thiruvananthapuram,2019-12-15,1.47,10.09,21.04,88.0,Satisfactory
Thiruvananthapuram,2019-12-16,1.56,10.36,26.23,92.0,Satisfactory
Thiruvananthapuram,2019-12-17,1.2,12.02,12.41,80.0,Satisfactory
Thiruvananthapuram,2019-12-18,1.49,11.91,30.54,98.0,Satisfactory
Thiruvananthapuram,2019-12-19,1.39,12.28,22.06,90.0,Satisfactory
Thiruvananthapuram,2019-12-20,1.56,12.42,24.17,97.0,Satisfactory
Thiruvananthapuram,2019-12-21,1.58,11.7,24.07,102.0,Moderate
Thiruvananthapuram,2019-12-22,1.53,12.0,21.6,97.0,Satisfactory
Thiruvananthapuram,2019-12-23,1.66,12.09,23.69,96.0,Satisfactory
Thiruvananthapuram,2019-12-24,1.94,12.66,29.92,101.0,Moderate
Thiruvananthapuram,2019-12-25,1.56,13.11,16.66,99.0,Satisfactory
Thiruvananthapuram,2019-12-26,1.59,11.92,16.21,92.0,Satisfactory
Thiruvananthapuram,2019-12-27,1.89,10.92,24.75,103.0,Moderate
Thiruvananthapuram,2019-12-28,1.63,14.12,29.29,89.0,Satisfactory
Thiruvananthapuram,2019-12-29,2.26,9.93,27.49,110.0,Moderate
Thiruvananthapuram,2019-12-30,1.94,9.58,27.32,108.0,Moderate
Thiruvananthapuram,2019-12-31,1.49,10.18,26.8,92.0,Satisfactory
Thiruvananthapuram,2020-01-01,1.41,12.88,23.08,85.0,Satisfactory
Thiruvananthapuram,2020-01-02,0.96,13.5,21.04,70.0,Satisfactory
Thiruvananthapuram,2020-01-03,0.76,14.34,24.75,72.0,Satisfactory
Thiruvananthapuram,2020-01-04,0.92,13.76,19.58,78.0,Satisfactory
Thiruvananthapuram,2020-01-05,0.85,13.76,17.5,71.0,Satisfactory
Thiruvananthapuram,2020-01-06,1.12,13.68,27.71,75.0,Satisfactory
Thiruvananthapuram,2020-01-07,1.12,11.43,30.16,75.0,Satisfactory
Thiruvananthapuram,2020-01-08,0.84,10.52,15.99,73.0,Satisfactory
Thiruvananthapuram,2020-01-09,0.99,10.42,23.64,74.0,Satisfactory
Thiruvananthapuram,2020-01-10,1.06,10.2,24.85,82.0,Satisfactory
Thiruvananthapuram,2020-01-11,1.01,10.54,30.0,89.0,Satisfactory
Thiruvananthapuram,2020-01-12,0.82,11.28,22.22,83.0,Satisfactory
Thiruvananthapuram,2020-01-13,0.97,13.4,26.77,87.0,Satisfactory
Thiruvananthapuram,2020-01-14,0.91,12.97,26.54,82.0,Satisfactory
Thiruvananthapuram,2020-01-15,1.06,13.8,25.43,97.0,Satisfactory
Thiruvananthapuram,2020-01-16,0.97,13.92,27.92,98.0,Satisfactory
Thiruvananthapuram,2020-01-17,0.95,14.39,24.09,85.0,Satisfactory
Thiruvananthapuram,2020-01-18,0.88,17.61,24.82,68.0,Satisfactory
Thiruvananthapuram,2020-01-19,0.94,17.17,23.12,66.0,Satisfactory
Thiruvananthapuram,2020-01-20,1.15,15.22,24.67,79.0,Satisfactory
Thiruvananthapuram,2020-01-21,1.04,12.71,22.73,65.0,Satisfactory
Thiruvananthapuram,2020-01-22,0.99,12.35,22.81,66.0,Satisfactory
Thiruvananthapuram,2020-01-23,1.06,11.63,23.56,65.0,Satisfactory
Thiruvananthapuram,2020-01-24,1.06,11.88,21.07,66.0,Satisfactory
Thiruvananthapuram,2020-01-25,1.03,11.39,22.96,71.0,Satisfactory
Thiruvananthapuram,2020-01-26,0.85,9.91,17.18,71.0,Satisfactory
Thiruvananthapuram,2020-01-27,0.87,10.35,20.0,71.0,Satisfactory
Thiruvananthapuram,2020-01-28,0.97,11.06,22.43,77.0,Satisfactory
Thiruvananthapuram,2020-01-29,1.13,10.71,26.53,94.0,Satisfactory
Thiruvananthapuram,2020-01-30,1.07,11.9,20.44,93.0,Satisfactory
Thiruvananthapuram,2020-01-31,1.05,14.26,23.19,98.0,Satisfactory
Thiruvananthapuram,2020-02-01,0.92,14.53,18.95,83.0,Satisfactory
Thiruvananthapuram,2020-02-02,0.83,14.34,16.57,69.0,Satisfactory
Thiruvananthapuram,2020-02-03,1.04,14.4,24.45,73.0,Satisfactory
Thiruvananthapuram,2020-02-04,0.88,14.86,20.46,65.0,Satisfactory
Thiruvananthapuram,2020-02-05,1.0,13.96,19.56,69.0,Satisfactory
Thiruvananthapuram,2020-02-06,0.87,13.32,17.95,71.0,Satisfactory
Thiruvananthapuram,2020-02-07,0.92,12.38,16.95,63.0,Satisfactory
Thiruvananthapuram,2020-02-08,0.98,13.06,17.99,70.0,Satisfactory
Thiruvananthapuram,2020-02-09,0.95,11.37,18.42,68.0,Satisfactory
Thiruvananthapuram,2020-02-10,1.29,19.45,23.62,215.0,Poor
Thiruvananthapuram,2020-02-11,1.02,12.64,23.63,84.0,Satisfactory
Thiruvananthapuram,2020-02-12,1.09,12.89,22.49,72.0,Satisfactory
Thiruvananthapuram,2020-02-13,1.15,14.09,21.5,73.0,Satisfactory
Thiruvananthapuram,2020-02-14,0.87,10.73,22.65,83.0,Satisfactory
Thiruvananthapuram,2020-02-15,0.86,8.17,20.72,82.0,Satisfactory
Thiruvananthapuram,2020-02-16,1.02,9.31,17.85,85.0,Satisfactory
Thiruvananthapuram,2020-02-17,0.95,11.5,23.93,108.0,Moderate
Thiruvananthapuram,2020-02-18,0.73,8.31,23.28,100.0,Satisfactory
Thiruvananthapuram,2020-02-19,0.66,8.77,25.06,98.0,Satisfactory
Thiruvananthapuram,2020-02-20,0.82,9.11,27.54,89.0,Satisfactory
Thiruvananthapuram,2020-02-21,0.79,10.67,25.97,81.0,Satisfactory
Thiruvananthapuram,2020-02-22,1.01,11.39,26.83,92.0,Satisfactory
Thiruvananthapuram,2020-02-23,0.75,8.9,22.12,89.0,Satisfactory
Thiruvananthapuram,2020-02-24,0.99,10.46,25.2,86.0,Satisfactory
Thiruvananthapuram,2020-02-25,1.02,9.83,27.32,89.0,Satisfactory
Thiruvananthapuram,2020-02-26,1.03,8.65,24.06,92.0,Satisfactory
Thiruvananthapuram,2020-02-27,1.1,10.11,24.81,102.0,Moderate
Thiruvananthapuram,2020-02-28,1.29,9.67,28.39,93.0,Satisfactory
Thiruvananthapuram,2020-02-29,1.07,9.92,24.9,126.0,Moderate
Thiruvananthapuram,2020-03-01,0.98,8.65,17.26,100.0,Satisfactory
Thiruvananthapuram,2020-03-02,1.39,9.85,23.26,96.0,Satisfactory
Thiruvananthapuram,2020-03-03,1.82,12.44,24.1,100.0,Satisfactory
Thiruvananthapuram,2020-03-04,2.17,13.9,24.17,107.0,Moderate
Thiruvananthapuram,2020-03-05,1.52,13.63,27.82,110.0,Moderate
Thiruvananthapuram,2020-03-06,0.73,11.85,19.07,76.0,Satisfactory
Thiruvananthapuram,2020-03-07,0.84,8.02,15.07,64.0,Satisfactory
Thiruvananthapuram,2020-03-08,0.97,9.36,10.35,64.0,Satisfactory
Thiruvananthapuram,2020-03-09,1.05,7.42,15.07,68.0,Satisfactory
Thiruvananthapuram,2020-03-10,1.08,8.27,18.15,73.0,Satisfactory
Thiruvananthapuram,2020-03-11,1.1,7.97,17.57,74.0,Satisfactory
Thiruvananthapuram,2020-03-12,1.05,7.33,17.69,74.0,Satisfactory
Thiruvananthapuram,2020-03-13,1.08,7.22,19.15,87.0,Satisfactory
Thiruvananthapuram,2020-03-14,0.92,7.63,15.33,85.0,Satisfactory
Thiruvananthapuram,2020-03-15,0.74,10.8,11.74,60.0,Satisfactory
Thiruvananthapuram,2020-03-16,0.93,9.49,16.04,62.0,Satisfactory
Thiruvananthapuram,2020-03-17,1.03,7.25,15.24,74.0,Satisfactory
Thiruvananthapuram,2020-03-18,1.04,7.09,16.74,67.0,Satisfactory
Thiruvananthapuram,2020-03-19,0.97,7.78,15.12,68.0,Satisfactory
Thiruvananthapuram,2020-03-20,1.06,6.93,16.67,77.0,Satisfactory
Thiruvananthapuram,2020-03-21,0.97,6.37,13.65,71.0,Satisfactory
Thiruvananthapuram,2020-03-22,0.88,6.42,10.02,66.0,Satisfactory
Thiruvananthapuram,2020-03-23,0.96,5.09,11.21,65.0,Satisfactory
Thiruvananthapuram,2020-03-24,0.87,5.09,8.39,57.0,Satisfactory
Thiruvananthapuram,2020-03-25,0.85,4.87,7.82,68.0,Satisfactory
Thiruvananthapuram,2020-03-26,0.88,4.91,8.44,70.0,Satisfactory
Thiruvananthapuram,2020-03-27,0.96,3.86,8.37,74.0,Satisfactory
Thiruvananthapuram,2020-03-28,0.94,4.26,8.43,78.0,Satisfactory
Thiruvananthapuram,2020-03-29,0.77,6.06,9.41,60.0,Satisfactory
Thiruvananthapuram,2020-03-30,0.72,7.48,8.49,52.0,Satisfactory
Thiruvananthapuram,2020-03-31,0.65,7.1,7.91,70.0,Satisfactory
Thiruvananthapuram,2020-04-01,0.67,7.32,7.98,55.0,Satisfactory
Thiruvananthapuram,2020-04-02,0.68,8.01,7.13,61.0,Satisfactory
Thiruvananthapuram,2020-04-03,0.6,6.64,7.28,60.0,Satisfactory
Thiruvananthapuram,2020-04-04,0.48,5.46,8.15,66.0,Satisfactory
Thiruvananthapuram,2020-04-05,0.46,5.33,9.01,60.0,Satisfactory
Thiruvananthapuram,2020-04-06,0.32,5.55,10.18,59.0,Satisfactory
Thiruvananthapuram,2020-04-07,0.46,4.97,9.56,53.0,Satisfactory
Thiruvananthapuram,2020-04-08,0.47,4.39,8.86,61.0,Satisfactory
Thiruvananthapuram,2020-04-09,0.52,4.37,7.91,63.0,Satisfactory
Thiruvananthapuram,2020-04-10,0.51,4.08,7.61,56.0,Satisfactory
Thiruvananthapuram,2020-04-11,0.5,4.2,7.52,55.0,Satisfactory
Thiruvananthapuram,2020-04-12,0.49,4.12,6.32,58.0,Satisfactory
Thiruvananthapuram,2020-04-13,0.51,4.0,7.3,63.0,Satisfactory
Thiruvananthapuram,2020-04-14,0.49,4.02,6.46,66.0,Satisfactory
Thiruvananthapuram,2020-04-15,0.46,4.04,5.66,52.0,Satisfactory
Thiruvananthapuram,2020-04-16,0.49,6.14,6.31,50.0,Good
Thiruvananthapuram,2020-04-17,0.5,6.7,6.76,62.0,Satisfactory
Thiruvananthapuram,2020-04-18,0.42,5.66,6.13,56.0,Satisfactory
Thiruvananthapuram,2020-04-19,0.38,4.97,6.07,49.0,Good
Thiruvananthapuram,2020-04-20,0.48,6.01,7.99,46.0,Good
Thiruvananthapuram,2020-04-21,0.49,6.16,8.41,53.0,Satisfactory
Thiruvananthapuram,2020-04-22,0.48,5.94,8.4,51.0,Satisfactory
Thiruvananthapuram,2020-04-23,0.42,6.01,8.08,50.0,Good
Thiruvananthapuram,2020-04-24,0.43,5.83,7.8,59.0,Satisfactory
Thiruvananthapuram,2020-04-25,0.45,5.89,8.36,53.0,Satisfactory
Thiruvananthapuram,2020-04-26,0.4,5.54,6.97,58.0,Satisfactory
Thiruvananthapuram,2020-04-27,0.49,5.65,8.98,63.0,Satisfactory
Thiruvananthapuram,2020-04-28,0.44,5.73,10.01,60.0,Satisfactory
Thiruvananthapuram,2020-04-29,0.51,5.93,9.67,57.0,Satisfactory
Thiruvananthapuram,2020-04-30,0.46,5.84,9.52,57.0,Satisfactory
Thiruvananthapuram,2020-05-01,0.45,5.71,8.01,54.0,Satisfactory
Thiruvananthapuram,2020-05-02,0.49,5.78,7.73,55.0,Satisfactory
Thiruvananthapuram,2020-05-03,0.46,5.59,5.68,58.0,Satisfactory
Thiruvananthapuram,2020-05-04,0.45,16.12,8.81,55.0,Satisfactory
Thiruvananthapuram,2020-05-05,0.47,26.08,9.57,63.0,Satisfactory
Thiruvananthapuram,2020-05-06,0.58,26.58,11.07,66.0,Satisfactory
Thiruvananthapuram,2020-05-07,0.51,25.58,11.05,59.0,Satisfactory
Thiruvananthapuram,2020-05-08,0.47,25.69,10.21,61.0,Satisfactory
Thiruvananthapuram,2020-05-09,0.58,26.23,11.5,63.0,Satisfactory
Thiruvananthapuram,2020-05-10,0.43,24.99,7.09,63.0,Satisfactory
Thiruvananthapuram,2020-05-11,0.53,25.61,10.53,66.0,Satisfactory
Thiruvananthapuram,2020-05-12,0.6,16.68,11.7,65.0,Satisfactory
Thiruvananthapuram,2020-05-13,0.57,4.54,10.69,47.0,Good
Thiruvananthapuram,2020-05-14,0.53,5.94,11.0,53.0,Satisfactory
Thiruvananthapuram,2020-05-15,0.49,6.67,11.74,58.0,Satisfactory
Thiruvananthapuram,2020-05-16,0.56,5.68,10.75,59.0,Satisfactory
Thiruvananthapuram,2020-05-17,0.43,4.69,6.28,60.0,Satisfactory
Thiruvananthapuram,2020-05-18,0.53,6.0,10.31,64.0,Satisfactory
Thiruvananthapuram,2020-05-19,0.49,6.27,9.92,62.0,Satisfactory
Thiruvananthapuram,2020-05-20,0.52,6.47,10.53,56.0,Satisfactory
Thiruvananthapuram,2020-05-21,0.5,5.69,11.68,48.0,Good
Thiruvananthapuram,2020-05-22,0.54,5.89,11.6,48.0,Good
Thiruvananthapuram,2020-05-23,0.51,6.1,10.08,39.0,Good
Thiruvananthapuram,2020-05-24,0.43,4.7,6.67,46.0,Good
Thiruvananthapuram,2020-05-25,0.53,6.56,11.59,50.0,Good
Thiruvananthapuram,2020-05-26,0.62,6.18,12.74,47.0,Good
Thiruvananthapuram,2020-05-27,0.54,6.64,12.73,56.0,Satisfactory
Thiruvananthapuram,2020-05-28,0.56,5.96,12.44,56.0,Satisfactory
Thiruvananthapuram,2020-05-29,0.64,5.98,12.63,54.0,Satisfactory
Thiruvananthapuram,2020-05-30,0.61,5.48,11.45,54.0,Satisfactory
Thiruvananthapuram,2020-05-31,0.43,4.29,5.53,50.0,Good
Thiruvananthapuram,2020-06-01,0.5,4.89,9.5,42.0,Good
Thiruvananthapuram,2020-06-02,0.47,7.55,13.1,48.0,Good
Thiruvananthapuram,2020-06-03,0.25,5.13,9.15,35.0,Good
Thiruvananthapuram,2020-06-04,0.27,7.86,10.73,32.0,Good
Thiruvananthapuram,2020-06-05,0.29,7.49,12.68,38.0,Good
Thiruvananthapuram,2020-06-06,0.46,3.88,12.19,35.0,Good
Thiruvananthapuram,2020-06-07,0.42,7.24,4.65,35.0,Good
Thiruvananthapuram,2020-06-08,0.64,6.39,13.05,41.0,Good
Thiruvananthapuram,2020-06-09,0.38,6.04,8.09,41.0,Good
Thiruvananthapuram,2020-06-10,0.53,7.44,11.56,46.0,Good
Thiruvananthapuram,2020-06-11,0.61,7.02,15.02,46.0,Good
Thiruvananthapuram,2020-06-12,0.54,6.59,15.66,49.0,Good
Thiruvananthapuram,2020-06-13,0.46,6.37,11.41,52.0,Satisfactory
Thiruvananthapuram,2020-06-14,0.42,5.74,7.41,38.0,Good
Thiruvananthapuram,2020-06-15,0.65,6.29,13.69,45.0,Good
Thiruvananthapuram,2020-06-16,0.58,6.84,12.67,51.0,Satisfactory
Thiruvananthapuram,2020-06-17,0.54,8.53,12.51,58.0,Satisfactory
Thiruvananthapuram,2020-06-18,0.55,7.9,12.01,57.0,Satisfactory
Thiruvananthapuram,2020-06-19,0.43,6.91,11.08,50.0,Good
Thiruvananthapuram,2020-06-20,0.56,7.66,11.77,43.0,Good
Thiruvananthapuram,2020-06-21,0.38,5.85,7.52,42.0,Good
Thiruvananthapuram,2020-06-22,0.56,7.19,10.63,40.0,Good
Thiruvananthapuram,2020-06-23,0.67,7.8,14.36,50.0,Good
Thiruvananthapuram,2020-06-24,0.5,7.21,12.35,70.0,Satisfactory
Thiruvananthapuram,2020-06-25,0.51,7.3,13.57,58.0,Satisfactory
Thiruvananthapuram,2020-06-26,0.56,6.34,11.17,46.0,Good
Thiruvananthapuram,2020-06-27,0.61,6.57,9.5,42.0,Good
Thiruvananthapuram,2020-06-28,0.61,6.09,7.38,43.0,Good
Thiruvananthapuram,2020-06-29,0.68,5.65,10.75,49.0,Good
Thiruvananthapuram,2020-06-30,0.53,5.88,9.93,40.0,Good
Thiruvananthapuram,2020-07-01,0.42,5.62,2.3,41.0,Good
Visakhapatnam,2016-07-07,0.84,12.06,44.35,81.0,Satisfactory
Visakhapatnam,2016-07-08,1.07,11.91,52.89,112.0,Moderate
Visakhapatnam,2016-07-09,1.0,12.77,45.37,81.0,Satisfactory
Visakhapatnam,2016-07-10,0.88,12.82,36.51,81.0,Satisfactory
Visakhapatnam,2016-07-11,0.89,12.46,39.01,79.0,Satisfactory
Visakhapatnam,2016-07-12,1.09,13.49,42.76,79.0,Satisfactory
Visakhapatnam,2016-07-13,1.07,13.12,48.4,90.0,Satisfactory
Visakhapatnam,2016-07-14,1.09,13.3,49.9,93.0,Satisfactory
Visakhapatnam,2016-07-15,1.02,13.52,49.19,112.0,Moderate
Visakhapatnam,2016-07-16,1.1,13.58,47.01,104.0,Moderate
Visakhapatnam,2016-07-17,1.1,13.17,48.83,102.0,Moderate
Visakhapatnam,2016-07-18,1.09,13.99,49.36,95.0,Satisfactory
Visakhapatnam,2016-07-19,1.9,8.69,65.03,127.0,Moderate
Visakhapatnam,2016-07-20,0.95,16.1,37.86,135.0,Moderate
Visakhapatnam,2016-07-23,0.78,14.76,37.5,105.0,Moderate
Visakhapatnam,2016-07-25,0.79,16.37,37.72,84.0,Satisfactory
Visakhapatnam,2016-07-26,1.34,13.21,58.13,155.0,Moderate
Visakhapatnam,2016-07-27,0.94,15.34,43.69,138.0,Moderate
Visakhapatnam,2016-07-28,0.98,12.91,31.72,78.0,Satisfactory
Visakhapatnam,2016-07-29,1.11,11.19,29.87,79.0,Satisfactory
Visakhapatnam,2016-07-30,0.89,15.58,30.77,95.0,Satisfactory
Visakhapatnam,2016-07-31,1.15,10.37,37.52,90.0,Satisfactory
Visakhapatnam,2016-08-01,1.05,12.06,34.3,105.0,Moderate
Visakhapatnam,2016-08-02,0.94,11.49,29.24,67.0,Satisfactory
Visakhapatnam,2016-08-03,1.04,9.98,29.85,73.0,Satisfactory
Visakhapatnam,2016-08-04,1.1,11.62,31.32,79.0,Satisfactory
Visakhapatnam,2016-08-05,1.25,11.67,34.95,89.0,Satisfactory
Visakhapatnam,2016-08-06,1.17,11.63,33.23,95.0,Satisfactory
Visakhapatnam,2016-08-07,0.96,7.13,31.69,89.0,Satisfactory
Visakhapatnam,2016-08-08,1.07,17.47,34.63,94.0,Satisfactory
Visakhapatnam,2016-08-09,1.25,22.93,43.12,103.0,Moderate
Visakhapatnam,2016-08-10,1.09,13.62,33.73,101.0,Moderate
Visakhapatnam,2016-08-11,0.64,13.05,29.54,93.0,Satisfactory
Visakhapatnam,2016-08-12,0.62,15.32,53.0,85.0,Satisfactory
Visakhapatnam,2016-08-13,1.18,13.73,41.82,106.0,Moderate
Visakhapatnam,2016-08-14,1.02,13.82,34.82,101.0,Moderate
Visakhapatnam,2016-08-15,1.07,13.08,35.64,89.0,Satisfactory
Visakhapatnam,2016-08-16,1.15,12.96,39.56,83.0,Satisfactory
Visakhapatnam,2016-08-17,1.03,11.37,38.75,90.0,Satisfactory
Visakhapatnam,2016-08-18,1.1,10.95,38.95,102.0,Moderate
Visakhapatnam,2016-08-19,1.11,12.64,38.88,102.0,Moderate
Visakhapatnam,2016-08-20,1.02,13.38,33.98,102.0,Moderate
Visakhapatnam,2016-08-21,0.98,13.87,33.87,111.0,Moderate
Visakhapatnam,2016-08-22,1.17,13.95,36.96,108.0,Moderate
Visakhapatnam,2016-08-23,0.87,12.53,33.61,102.0,Moderate
Visakhapatnam,2016-08-24,0.86,12.71,38.65,93.0,Satisfactory
Visakhapatnam,2016-08-25,0.79,10.98,35.76,87.0,Satisfactory
Visakhapatnam,2016-08-26,0.64,12.54,28.77,87.0,Satisfactory
Visakhapatnam,2016-08-27,0.39,10.75,23.5,66.0,Satisfactory
Visakhapatnam,2016-08-28,0.43,10.66,12.87,63.0,Satisfactory
Visakhapatnam,2016-08-29,0.41,9.96,12.77,53.0,Satisfactory
Visakhapatnam,2016-08-30,0.47,9.48,12.97,60.0,Satisfactory
Visakhapatnam,2016-08-31,0.6,9.75,27.72,77.0,Satisfactory
Visakhapatnam,2016-09-01,0.8,8.69,38.84,77.0,Satisfactory
Visakhapatnam,2016-09-02,0.64,8.49,30.88,71.0,Satisfactory
Visakhapatnam,2016-09-03,0.79,7.5,32.96,68.0,Satisfactory
Visakhapatnam,2016-09-04,0.46,8.45,26.57,67.0,Satisfactory
Visakhapatnam,2016-09-06,0.79,8.91,35.13,102.0,Moderate
Visakhapatnam,2016-09-07,0.66,10.34,37.04,101.0,Moderate
Visakhapatnam,2016-09-08,0.7,11.0,42.25,98.0,Satisfactory
Visakhapatnam,2016-09-09,0.69,12.77,36.83,96.0,Satisfactory
Visakhapatnam,2016-09-10,1.06,13.62,41.67,98.0,Satisfactory
Visakhapatnam,2016-09-11,0.87,10.4,39.21,160.0,Moderate
Visakhapatnam,2016-09-12,0.71,18.81,33.77,188.0,Moderate
Visakhapatnam,2016-09-13,0.59,17.05,28.03,73.0,Satisfactory
Visakhapatnam,2016-09-14,0.73,11.15,23.62,64.0,Satisfactory
Visakhapatnam,2016-09-15,0.51,10.1,14.2,71.0,Satisfactory
Visakhapatnam,2016-09-16,0.58,9.54,25.39,65.0,Satisfactory
Visakhapatnam,2016-09-17,0.78,10.65,36.89,65.0,Satisfactory
Visakhapatnam,2016-09-18,0.66,9.04,36.34,86.0,Satisfactory
Visakhapatnam,2016-09-19,0.58,7.14,39.78,151.0,Moderate
Visakhapatnam,2016-09-21,0.4,12.09,14.05,49.0,Good
Visakhapatnam,2016-09-22,0.42,15.01,8.62,55.0,Satisfactory
Visakhapatnam,2016-09-23,0.94,11.57,20.31,90.0,Satisfactory
Visakhapatnam,2016-09-24,1.27,9.9,35.71,78.0,Satisfactory
Visakhapatnam,2016-09-25,1.02,9.16,26.18,85.0,Satisfactory
Visakhapatnam,2016-09-26,1.3,8.64,36.36,89.0,Satisfactory
Visakhapatnam,2016-09-27,1.91,9.34,56.17,108.0,Moderate
Visakhapatnam,2016-09-28,1.44,9.35,45.89,130.0,Moderate
Visakhapatnam,2016-09-29,1.28,12.31,44.06,113.0,Moderate
Visakhapatnam,2016-09-30,1.3,14.59,50.32,104.0,Moderate
Visakhapatnam,2016-10-01,1.01,12.82,38.29,94.0,Satisfactory
Visakhapatnam,2016-10-02,1.18,10.45,43.55,132.0,Moderate
Visakhapatnam,2016-10-03,0.82,12.73,43.26,133.0,Moderate
Visakhapatnam,2016-10-04,1.03,14.02,45.35,104.0,Moderate
Visakhapatnam,2016-10-05,1.03,15.85,44.43,100.0,Satisfactory
Visakhapatnam,2016-10-06,0.97,16.59,41.1,105.0,Moderate
Visakhapatnam,2016-10-07,0.76,16.35,42.34,85.0,Satisfactory
Visakhapatnam,2016-10-08,1.23,14.86,50.06,95.0,Satisfactory
Visakhapatnam,2016-10-09,0.82,14.2,42.1,97.0,Satisfactory
Visakhapatnam,2016-10-10,1.06,14.28,40.62,90.0,Satisfactory
Visakhapatnam,2016-10-11,1.15,15.63,30.35,108.0,Moderate
Visakhapatnam,2016-10-14,1.34,12.63,88.72,110.0,Moderate
Visakhapatnam,2016-10-18,1.1,16.54,45.39,123.0,Moderate
Visakhapatnam,2016-10-19,1.04,16.96,50.18,121.0,Moderate
Visakhapatnam,2016-10-20,1.13,14.86,56.35,116.0,Moderate
Visakhapatnam,2016-10-21,1.23,14.18,60.75,118.0,Moderate
Visakhapatnam,2016-10-22,1.34,15.93,68.56,122.0,Moderate
Visakhapatnam,2016-10-23,1.19,9.58,67.64,109.0,Moderate
Visakhapatnam,2016-10-24,1.5,14.34,83.01,126.0,Moderate
Visakhapatnam,2016-10-25,1.29,18.51,62.1,142.0,Moderate
Visakhapatnam,2016-10-26,1.21,19.04,67.62,110.0,Moderate
Visakhapatnam,2016-10-27,0.8,17.51,26.48,104.0,Moderate
Visakhapatnam,2016-10-28,1.01,18.43,32.65,147.0,Moderate
Visakhapatnam,2016-10-29,0.86,14.71,25.0,91.0,Satisfactory
Visakhapatnam,2016-10-30,0.79,12.08,24.3,76.0,Satisfactory
